items,quantities,unit_utilities
candy|nuts,3.6|4.9,2.27|4.91
apple|salami|water|candy,1.0|4.8|3.9|2.7,2.41|4.23|11.53|5.57
oil|banana|vegetables|shampoo|beer,3.7|1.3|2.4|2.9|3.1,4.57|1.35|9.9|5.99|9.96
crackers|olives|tuna,1.6|1.6|3.9,4.45|6.7|12.78
ham|onion|banana|paper_towels,2.4|2.7|2.8|5.0,10.0|2.07|1.79|9.65
cheese|carrot,1.7|4.0,5.63|3.98
rice|detergent|butter|oil|cheese,2.2|2.5|2.4|2.8|1.0,5.18|7.08|3.69|6.52|2.89
nuts|juice|dinner,3.1|2.4|1.4,5.0|1.61|5.06
soda|water,4.2|4.0,7.16|1.97
milk|onion|pasta|salmon|carrot,3.9|4.4|4.0|1.1|4.9,2.54|2.4|3.75|10.14|3.18
bread|candy|pork|tuna,2.4|1.5|2.1|1.9,4.32|3.94|8.78|13.14
detergent|soda,3.7|1.8,9.44|2.97
bread|hummus|detergent|water|soda,1.9|2.2|1.1|4.5|2.3,5.94|9.96|7.14|3.04|1.14
milk|turkey_slices,3.1|4.7,4.21|8.95
beef|nuts|sugar|pork|tomato,3.7|3.0|2.9|1.7|4.8,10.96|4.85|6.52|7.92|3.35
dessert|tuna|coffee|bread,1.6|4.8|3.3|1.7,9.58|10.25|5.13|5.62
hummus|tea|soda|apple|dinner,2.6|2.7|1.9|1.7|1.0,10.0|5.91|2.67|3.59|7.74
pizza|oil|toothpaste|dinner,2.0|3.2|2.8|3.2,7.35|6.87|10.69|8.4
carrot|shampoo|tea,1.6|2.0|1.1,1.86|8.1|6.58
orange|chips|soda|turkey|chicken,3.2|1.2|3.7|3.6|3.4,1.99|3.46|2.07|6.9|13.96
flour|tomato,3.6|1.7,1.91|3.3
ham|pretzels|bagel|wine,1.3|4.2|4.8|3.8,5.51|3.7|4.89|8.84
coffee|flour|juice|cereal,3.3|1.8|3.9|3.8,1.89|2.45|2.2|5.6
banana|ham,4.6|4.9,3.07|5.3
turkey|paper_towels|tomato,3.9|2.4|4.7,14.15|8.65|1.91
butter|carrot|tomato|turkey,2.2|2.2|4.4|1.5,2.29|3.8|2.23|9.49
paper_towels|bread|croissant|juice,3.9|4.4|1.7|4.8,4.43|2.06|5.14|5.53
dessert|cookies,3.0|3.7,3.62|5.98
chocolate|paper_towels|potato,4.9|5.0|1.0,5.92|9.23|1.78
water|paper_towels,3.0|4.3,5.48|8.26
water|cream|bagel|tuna,1.6|1.2|4.1|4.9,7.31|7.45|3.3|11.98
beef|vinegar|soap|cheese|orange,2.7|3.6|1.2|1.7|4.5,14.39|4.37|9.65|4.78|2.25
banana|shampoo|berries,3.3|3.2|1.9,3.01|8.99|4.97
bagel|orange|beer|banana,1.4|1.5|2.8|1.7,3.32|3.67|3.76|3.25
sugar|chips|ice_cream|tuna|crackers,3.2|3.9|1.1|2.8|1.7,6.46|5.81|5.1|10.91|2.72
candy|butter|flour|salami|toilet_paper,1.1|4.9|4.3|2.6|4.2,5.91|4.37|6.0|7.56|8.93
toothpaste|tea|pasta|vinegar|detergent,3.6|1.7|4.6|2.3|2.2,9.9|7.25|3.45|7.94|9.78
water|berries,1.8|3.3,5.81|3.25
beer|butter|yogurt|coffee,3.4|4.8|1.0|2.9,9.73|4.33|7.28|4.01
turkey|chicken,2.2|4.8,11.67|10.6
salt|beer|cheese|toothpaste|pretzels,1.2|3.8|4.1|2.9|4.4,6.52|11.27|4.56|4.19|2.84
hummus|nuts,1.5|3.3,5.12|5.64
shampoo|oil,4.5|4.0,5.95|5.15
croissant|juice|ice_cream,4.1|1.9|4.3,2.62|8.35|6.76
tuna|vinegar|butter,1.7|1.6|4.1,10.25|7.45|2.4
cake|candy|tuna|berries,2.8|1.4|2.4|2.0,4.69|3.19|9.25|8.16
ham|chips|bagel|chicken|turkey,1.7|2.7|2.5|3.6|2.3,9.77|4.56|4.92|14.78|8.84
chips|turkey_slices,4.7|4.1,3.57|4.0
nuts|apple|vinegar|salmon,2.4|4.1|4.9|3.4,3.03|1.2|6.31|14.53
bread|apple|crackers,4.9|4.2|4.1,2.06|3.65|3.68
vinegar|salt|banana,4.7|1.8|2.1,1.58|1.65|1.9
tuna|detergent|juice|toilet_paper|nuts,1.8|1.6|5.0|2.5|1.1,7.93|4.1|2.05|9.82|6.18
detergent|onion,1.6|2.7,7.18|3.76
toilet_paper|tuna,2.8|4.2,8.84|9.95
muffin|lettuce,3.8|4.8,2.0|1.84
pork|olives|toothpaste|pasta,1.8|3.9|3.2|1.5,13.06|5.59|3.5|7.85
beef|dessert|muffin,3.9|3.9|1.1,13.57|3.18|4.95
shampoo|bread|rice|detergent|chips,2.1|4.0|1.7|4.4|3.7,7.11|5.33|7.82|8.66|2.22
croissant|nuts|soap|apple,1.3|5.0|1.1|1.8,2.97|5.16|10.27|2.73
salt|pizza,2.2|4.3,6.9|4.81
pretzels|potato|cookies,4.1|4.6|1.0,6.75|3.47|4.44
lettuce|cream|crackers|carrot|milk,4.9|3.4|1.2|3.8|3.0,2.28|5.95|3.07|3.06|2.04
tuna|wine|banana|milk|chips,3.4|1.3|4.9|2.6|2.7,13.17|1.7|1.32|4.54|6.34
pork|berries|yogurt|ice_cream,2.1|4.8|1.7|1.6,5.37|3.15|3.38|7.3
cookies|turkey_slices|oil|cereal,4.0|3.2|2.5|1.0,1.9|8.44|6.45|4.26
shampoo|ice_cream|soap|paper_towels,3.7|3.1|4.8|2.4,4.44|3.13|4.4|5.98
tuna|potato|sugar|toilet_paper,2.5|3.7|4.8|2.1,9.03|3.7|3.77|9.69
lettuce|salt|crackers|detergent|tomato,4.4|4.9|3.9|4.6|1.9,3.27|3.22|2.08|4.22|2.52
toothpaste|cream|chips,2.1|1.3|3.3,5.72|3.06|6.72
ice_cream|oil|salami|toilet_paper,3.1|2.3|1.0|1.2,5.92|2.31|4.44|11.01
turkey_slices|berries,2.7|4.5,6.41|6.43
banana|cookies|vinegar|beef,1.1|1.9|3.6|3.5,2.48|4.06|3.3|6.55
turkey_slices|banana,1.4|4.0,7.98|2.02
pork|tea|vegetables,3.6|3.6|4.3,11.53|7.55|3.57
ham|muffin,3.1|3.9,5.37|2.83
juice|soap|sugar|turkey_slices|water,2.5|2.7|1.3|3.5|4.1,6.86|4.9|1.72|9.66|8.62
dessert|carrot|nuts,1.3|2.3|3.4,5.31|2.0|3.68
rice|milk|ice_cream,1.5|4.2|1.6,5.3|7.92|7.73
nuts|banana|lettuce,3.3|2.4|1.8,3.17|2.28|1.08
salt|chocolate|milk,2.0|4.7|1.1,2.0|4.31|6.08
bread|flour|milk|cheese,2.6|3.1|3.8|4.9,2.71|7.01|7.77|4.52
berries|salami,4.5|4.2,9.32|4.93
flour|salmon,4.2|3.8,5.79|11.6
chocolate|tuna|wine|salmon|lettuce,1.4|3.1|3.7|3.4|1.7,3.57|14.58|5.21|5.72|3.16
bread|toothpaste,2.9|3.5,4.39|11.05
ham|cheese|candy|soap|tomato,2.8|4.5|2.4|4.1|5.0,9.04|2.88|5.03|5.1|3.97
orange|rice|coffee,2.3|4.3|1.2,3.23|6.52|6.2
chocolate|dessert|pork|cake|pretzels,1.9|1.6|5.0|2.1|4.0,5.77|9.48|12.21|2.87|3.48
oil|juice|nuts|bagel,3.5|2.2|4.5|2.4,5.17|11.91|4.04|2.56
potato|turkey_slices|detergent,4.0|3.0|5.0,3.53|5.74|7.08
cream|potato|salmon,4.0|1.9|1.4,7.1|1.54|6.24
cheese|muffin|nuts,1.5|2.0|2.0,3.47|3.78|6.61
candy|butter,2.0|3.9,5.95|2.09
lettuce|toothpaste,2.8|3.9,2.24|8.25
cereal|soap|pretzels|salami,1.8|2.3|2.1|3.3,5.55|11.98|3.38|8.29
turkey_slices|detergent|lettuce|onion,1.6|4.5|2.0|2.1,9.66|11.35|2.07|2.82
bread|pasta,4.9|2.8,1.91|4.56
ham|dinner|pizza|banana|cake,4.0|1.4|3.0|4.6|1.6,9.91|6.01|7.43|1.7|2.01
muffin|pretzels,1.6|1.7,2.07|2.61
coffee|salmon|candy,4.8|4.3|2.1,4.78|13.7|2.71
banana|pretzels|oil,3.5|3.6|4.4,3.98|5.99|3.33
chocolate|flour,4.9|3.0,3.15|2.23
yogurt|turkey_slices|potato,2.5|4.5|4.5,6.23|8.43|1.29
pizza|vegetables|dinner,2.3|2.5|1.8,9.04|8.54|9.36
coffee|tuna|cream|chicken|candy,2.9|4.6|1.6|4.4|4.5,9.97|8.89|3.53|14.36|2.95
soap|cake|salami|dessert|muffin,2.2|2.7|2.9|1.9|1.7,11.29|5.74|4.13|4.54|2.09
salt|cereal|water|ham|hummus,1.6|2.1|1.2|2.1|2.9,2.53|6.32|5.35|9.15|4.88
cake|ham|wine,2.0|4.8|1.2,4.97|7.22|10.67
oil|water|croissant|cookies|cheese,4.6|4.9|1.0|2.8|2.5,2.0|11.06|5.34|3.95|3.82
nuts|tomato|vinegar,1.4|2.4|3.3,5.98|3.24|5.75
tuna|shampoo|detergent|salmon,1.3|2.0|1.7|3.1,7.76|11.87|5.73|8.29
paper_towels|cookies,2.1|3.4,6.29|3.37
nuts|beef|cake|turkey_slices,2.7|3.6|4.7|4.5,4.37|12.17|4.91|9.42
chocolate|pasta|pretzels|dinner|coffee,3.7|3.0|1.2|2.1|4.2,5.28|7.43|2.15|5.86|11.6
ham|orange|cookies|shampoo,2.1|3.1|1.7|4.4,7.47|1.62|5.46|6.62
wine|flour,2.1|3.9,4.99|1.94
sugar|toilet_paper,1.7|4.3,3.54|11.31
detergent|vinegar|pretzels|pizza|tea,1.3|1.8|4.7|2.3|3.4,5.04|5.89|5.86|9.63|4.28
sugar|turkey|chips,1.7|1.1|3.9,5.65|13.54|6.13
apple|rice|wine,2.4|1.8|1.1,2.44|3.61|5.98
lettuce|vinegar|tomato|pork,2.5|4.1|3.9|4.5,2.75|2.75|1.63|10.25
pretzels|lettuce|tuna|turkey,4.4|4.9|2.4|4.9,6.1|2.97|11.63|14.82
pizza|nuts|sugar|orange|lettuce,4.8|2.5|2.7|3.1|3.1,3.82|3.35|7.06|3.36|1.1
croissant|ham|paper_towels|banana,1.9|4.5|4.7|1.5,1.57|5.16|11.78|2.63
water|cheese|pasta|apple,4.9|1.7|3.5|1.4,2.77|2.16|5.61|3.93
apple|pizza|tea|berries|pasta,2.8|4.7|3.6|1.5|2.6,3.73|5.9|1.9|4.48|7.26
cookies|pork|dessert|toilet_paper,3.0|3.7|4.7|1.6,2.19|12.97|8.21|3.88
pork|oil|vinegar|pretzels,5.0|3.6|1.4|3.0,14.13|5.05|5.69|5.9
berries|pizza,2.5|1.3,8.02|6.17
milk|toilet_paper|pretzels|cookies|salt,1.0|1.9|2.5|3.6|4.1,3.1|6.18|4.19|1.96|1.61
vegetables|crackers|yogurt|cheese,1.6|1.4|4.6|2.0,7.81|6.82|2.42|6.42
wine|butter|candy|cereal,1.8|1.7|4.3|1.5,3.16|2.3|4.11|4.21
dinner|crackers,2.1|4.5,8.63|5.22
candy|cream|croissant|lettuce|coffee,2.6|3.2|1.4|4.0|4.6,2.79|3.54|5.31|3.99|3.87
apple|salami|soap|rice,3.2|4.6|2.1|1.4,3.33|7.1|6.72|7.09
onion|bagel|crackers,3.6|2.0|1.2,3.88|5.29|6.43
sugar|bagel,2.2|3.2,7.07|2.08
detergent|muffin|salami,4.0|1.7|4.9,11.29|4.98|8.05
shampoo|olives|pretzels,4.9|3.1|4.4,11.7|7.8|3.77
yogurt|salmon|coffee|pizza,4.3|2.8|2.5|4.8,6.32|13.63|11.52|3.67
detergent|croissant,2.4|1.6,6.36|1.51
cookies|tea,2.6|1.9,5.7|1.21
coffee|sugar|turkey_slices,1.1|2.5|2.8,1.99|6.07|5.48
banana|carrot|chocolate,2.8|4.7|2.0,2.07|1.67|2.92
coffee|bagel|toilet_paper,2.5|2.9|3.5,9.52|5.91|5.07
cream|croissant|olives,2.5|2.0|4.9,7.11|5.28|7.09
milk|chips|cake|salami,4.1|2.7|2.7|2.7,7.24|3.15|3.56|9.77
salami|hummus,1.3|1.5,6.4|5.34
salt|cereal|ham|potato|berries,3.3|1.7|2.0|3.5|1.2,7.27|4.43|5.78|1.78|9.03
beef|orange|water,2.5|1.7|3.7,12.82|1.76|11.17
cookies|wine|shampoo,3.0|1.5|4.7,3.81|4.28|3.8
shampoo|cookies|onion,1.5|1.4|2.5,7.92|3.1|3.0
shampoo|muffin|cheese|turkey,4.6|4.7|1.1|4.7,6.49|4.08|5.43|7.19
dinner|vinegar|candy|chips,3.4|4.2|3.8|2.4,7.63|2.54|6.52|3.71
vegetables|cheese|salmon|salami,4.2|3.2|1.1|2.4,7.21|5.63|11.19|4.04
shampoo|candy|potato,3.6|3.5|4.9,5.52|5.48|1.94
orange|muffin|soda|toothpaste,4.1|2.4|3.7|2.6,3.99|3.36|10.76|6.98
candy|salt|ham|beef,1.3|2.7|4.3|4.8,6.05|4.06|7.98|8.27
toothpaste|dinner|cake|ham|soap,4.9|4.7|3.6|3.3|1.6,8.11|7.54|3.02|4.59|10.65
soda|cookies|beer|flour|cream,1.4|2.6|3.5|1.3|4.5,4.42|2.69|11.04|2.84|3.45
flour|berries,4.0|1.6,2.34|8.92
lettuce|detergent|soda|cake|chocolate,4.1|1.0|2.3|1.4|3.5,2.84|10.53|9.75|5.44|3.01
olives|milk|apple|berries,4.3|4.2|4.8|4.7,8.02|3.87|3.28|3.59
hummus|ice_cream|olives|pork,1.3|2.0|3.5|4.6,8.05|5.05|7.36|7.73
tea|detergent|onion|paper_towels,1.2|5.0|3.0|1.8,7.06|3.32|2.77|8.0
yogurt|turkey|soap|cream,2.2|1.7|2.9|3.3,2.74|9.06|9.72|3.4
water|vegetables|bread,1.7|4.9|1.9,10.47|5.37|3.67
onion|juice|carrot,1.3|3.8|3.7,3.6|10.93|1.62
berries|beef|juice|banana|oil,2.3|3.4|2.1|2.8|4.5,5.41|10.05|5.24|1.62|1.55
soda|water,4.4|1.5,5.44|9.09
flour|sugar,3.3|1.4,4.05|7.01
salmon|wine|toilet_paper|carrot|milk,4.8|1.0|2.7|1.2|2.8,12.83|5.66|4.91|3.85|2.39
dinner|cream,1.8|4.2,5.68|5.38
vinegar|dinner|pizza,4.8|3.9|1.9,4.52|9.98|3.16
milk|cake|orange|cereal,4.3|4.0|2.6|2.3,7.39|5.44|1.3|5.06
cereal|cake|vinegar,3.7|3.2|4.9,4.59|2.85|1.68
lettuce|vinegar|salt|oil,1.3|1.3|4.4|2.4,2.53|7.88|2.02|6.94
tea|rice|detergent,4.4|3.4|3.8,4.78|7.16|3.36
detergent|salami|sugar,1.6|2.7|1.3,6.42|6.07|5.15
chicken|wine|nuts,3.0|2.1|1.8,6.45|5.49|6.58
beer|pizza,2.4|4.2,5.29|5.35
dinner|banana|salt,2.5|1.9|4.9,3.81|2.94|3.97
chocolate|tea|vegetables,2.4|1.5|2.5,2.39|6.34|7.06
toothpaste|croissant|oil,2.7|3.8|2.1,5.93|3.19|7.47
berries|salami|candy|paper_towels|vegetables,1.2|1.2|3.4|4.4|3.3,4.64|9.62|5.83|3.47|5.22
salmon|shampoo|pretzels|soda,3.3|3.6|2.3|2.4,12.34|9.59|6.46|3.73
berries|cheese|bagel|pork,2.1|2.2|2.5|3.0,8.72|3.6|1.92|10.5
muffin|orange,2.0|4.9,2.87|3.15
bagel|chocolate|toothpaste|cream|nuts,1.3|2.6|4.7|4.6|2.2,4.55|4.89|6.93|5.93|4.59
yogurt|potato|sugar,1.6|3.0|3.4,3.87|1.55|5.12
paper_towels|ham|turkey_slices,4.6|3.3|2.9,9.86|4.38|4.95
muffin|butter,3.7|4.7,2.65|3.48
salami|flour|bagel,3.1|4.8|1.1,7.57|2.78|2.36
rice|onion,1.7|1.8,4.59|3.07
bread|beer,4.6|4.4,2.47|1.12
cake|pizza|detergent|onion,1.4|3.7|1.3|1.3,5.29|9.32|11.09|2.63
muffin|toothpaste|cookies,5.0|4.2|4.5,4.58|9.29|3.14
vegetables|rice|coffee|bread,2.1|3.4|2.4|1.3,8.02|3.96|6.4|3.23
tea|tuna|ice_cream|beer|salmon,3.7|1.8|1.5|3.9|2.2,11.65|7.46|5.06|5.51|7.45
shampoo|berries|ham|turkey,3.3|4.5|2.9|2.0,3.53|9.0|4.03|14.94
salmon|oil|cookies|potato|juice,1.6|3.2|4.9|3.1|4.6,5.04|2.26|5.66|1.93|7.89
pasta|tea|soap|crackers|muffin,4.7|2.0|3.3|2.9|3.4,7.44|5.27|10.89|5.26|1.51
tomato|potato|pizza,2.5|1.8|4.7,1.23|2.2|8.22
hummus|cake,4.4|3.5,9.15|1.64
banana|tuna|onion,2.7|1.2|3.3,1.02|11.45|1.75
toilet_paper|cookies,1.1|3.1,9.82|4.98
pasta|paper_towels|oil|coffee|nuts,2.7|4.0|3.5|4.4|3.0,2.26|8.85|5.07|7.46|2.82
apple|berries|chips|toilet_paper|turkey_slices,4.8|1.5|2.7|1.9|3.6,3.44|5.06|5.08|11.17|4.89
oil|cream|cheese|croissant|onion,3.6|1.5|4.4|3.0|3.3,2.66|7.48|6.96|3.12|1.59
chicken|carrot|pork|orange,3.5|1.9|2.3|4.6,13.08|3.81|7.08|2.94
pretzels|cereal,3.1|3.0,4.54|7.25
muffin|cookies|sugar|coffee,1.1|3.2|1.1|3.6,3.26|5.93|2.22|6.03
shampoo|olives|vinegar|banana|soap,3.0|2.4|3.0|3.6|1.6,9.38|9.92|4.01|2.41|3.82
onion|rice|flour,3.2|3.8|1.9,2.88|7.95|6.99
cream|tomato,5.0|2.3,5.09|2.54
cheese|olives|salmon|dessert|oil,4.0|3.5|2.3|4.6|2.6,5.9|6.5|9.48|9.3|7.66
chocolate|bread|muffin,3.4|3.5|3.7,4.19|5.8|5.28
beer|soda|nuts|rice|oil,1.1|1.2|4.4|3.0|3.3,6.06|1.73|4.62|7.66|2.57
nuts|beer|coffee|croissant,1.6|2.4|4.7|1.0,3.34|3.74|11.28|5.33
water|vinegar|juice|cake|coffee,2.8|3.7|4.1|3.1|2.7,9.48|2.26|10.77|2.82|11.45
ice_cream|flour|lettuce|tuna|rice,2.5|1.7|2.0|1.6|4.1,4.61|3.31|3.22|6.51|3.77
water|banana,1.1|1.8,7.24|3.09
carrot|paper_towels|banana,4.3|2.8|4.2,2.8|11.13|2.15
pork|berries|apple,1.1|1.0|2.7,13.43|4.34|3.47
orange|berries|wine|salami|butter,1.3|4.8|1.0|1.3|2.6,3.7|5.66|1.56|9.67|3.33
pasta|muffin|soap,2.1|3.8|1.6,1.93|1.96|3.74
toilet_paper|olives|ham,1.3|1.8|3.0,10.66|4.76|7.81
oil|turkey_slices,4.0|2.1,1.65|7.44
apple|dinner|soap,3.7|2.7|2.7,1.37|7.2|8.09
chocolate|pasta,3.7|2.9,5.26|3.81
sugar|turkey|salt,2.9|2.9|1.3,2.19|8.98|2.34
dessert|pretzels,3.9|4.2,9.24|2.23
berries|muffin|nuts|toothpaste,2.9|4.4|2.5|2.1,8.58|5.81|6.95|6.53
apple|cake|ham|wine,4.6|2.2|4.7|2.6,2.31|5.9|8.54|2.28
water|vinegar,4.8|4.3,9.6|4.25
cereal|ham,4.1|4.0,6.1|4.36
salt|tomato|potato|chicken,1.5|3.8|4.9|3.1,4.38|1.73|3.53|11.47
tuna|potato|shampoo|beer,4.5|4.3|1.2|3.1,13.43|1.51|4.6|2.94
flour|soap|bread|banana|pasta,4.8|4.8|1.2|4.3|3.6,6.52|4.61|2.86|1.56|5.67
cream|yogurt|carrot|candy|potato,4.1|3.5|3.3|3.9|4.4,2.12|2.63|2.71|2.01|3.01
pretzels|vegetables,3.4|1.3,3.92|8.33
pizza|beer,4.6|2.1,9.99|10.79
apple|turkey_slices|coffee|sugar|pretzels,1.0|1.2|2.7|4.3|3.9,3.41|4.11|1.63|3.64|6.18
bagel|soap|pizza|onion,3.4|4.8|2.3|1.5,2.58|3.71|4.55|3.33
soda|oil|toilet_paper|hummus|olives,1.6|3.5|3.3|2.0|1.2,9.89|2.12|10.48|7.58|8.62
salami|shampoo|potato|turkey|chicken,3.0|4.4|4.5|4.2|2.6,6.99|3.8|1.19|11.28|11.14
oil|pasta|pretzels|soda|toothpaste,4.5|4.8|2.0|3.4|2.8,7.87|6.42|2.82|8.5|5.11
cheese|cream|banana|paper_towels|ice_cream,4.6|1.4|3.1|3.2|4.7,3.51|3.8|2.41|6.61|5.8
pork|onion|potato|soda,2.4|3.3|2.3|1.7,13.43|1.62|1.42|11.68
beef|bagel,2.2|1.5,6.75|3.96
orange|milk,4.8|1.1,2.87|2.02
lettuce|turkey|vegetables,3.8|2.7|2.9,2.33|10.12|3.45
candy|salami|soap,3.9|4.9|4.6,5.11|8.45|5.87
milk|wine,4.9|3.1,2.05|1.49
sugar|potato|cream,4.1|3.3|1.1,4.44|3.77|2.2
beer|onion|chicken,1.8|2.6|3.8,10.01|2.52|5.79
oil|cream|tomato|nuts,1.6|4.7|3.7|3.0,2.71|7.83|1.61|6.82
chips|juice|soda,2.2|1.6|1.0,4.59|1.32|11.56
salami|vegetables|juice|chips|bagel,3.2|4.3|1.0|1.7|1.6,7.66|7.36|11.28|5.78|2.68
cookies|flour|beef|soda|hummus,2.8|4.8|3.6|3.1|1.7,5.31|5.38|8.27|2.87|6.07
shampoo|pizza|oil|pork,2.0|2.9|4.2|2.8,6.63|3.94|7.04|7.32
chips|paper_towels|pretzels|sugar,5.0|1.5|2.7|2.0,4.75|10.74|2.35|7.21
tomato|ham|wine,2.4|1.8|1.4,1.6|4.37|7.36
ham|soda|cereal|chocolate|nuts,1.5|1.7|4.9|1.5|1.3,4.3|10.69|5.64|2.97|4.63
crackers|carrot,4.6|3.2,6.48|2.33
cheese|cookies|tuna|carrot|cream,4.7|4.8|3.4|2.6|4.1,7.03|2.36|13.17|2.11|4.3
chocolate|chips,4.2|4.3,4.75|6.36
olives|candy|salt|onion,4.4|3.5|2.9|4.7,6.2|2.47|6.63|2.36
chicken|pizza|vegetables|bagel|cheese,1.0|5.0|1.9|1.4|4.1,6.12|4.9|6.95|5.01|2.91
oil|chicken|pretzels|sugar,3.6|1.8|1.8|4.9,3.08|14.46|3.11|6.44
cheese|crackers|rice|lettuce|orange,1.3|3.7|2.0|1.7|3.6,5.38|3.82|7.69|2.13|3.7
muffin|oil,3.7|2.8,2.31|3.22
juice|rice|tomato|cake|dessert,1.1|1.3|4.8|4.4|2.9,9.79|3.29|2.04|4.3|6.29
ice_cream|paper_towels,2.9|2.8,3.33|6.93
cereal|pretzels|rice|berries,2.4|1.9|1.1|3.2,3.43|2.78|5.41|7.38
pizza|cheese,4.5|2.1,4.53|3.51
chicken|rice,4.4|1.7,6.67|1.74
chocolate|beef|apple|toilet_paper,4.2|4.4|1.3|3.9,2.67|14.36|3.25|11.0
salami|paper_towels|tomato,3.0|3.9|1.6,5.92|9.65|1.51
chicken|dessert|salami|chips|milk,3.4|3.6|1.5|4.3|5.0,14.71|9.92|5.56|4.95|3.5
muffin|toilet_paper|banana|dessert|vinegar,2.6|2.4|4.9|4.0|4.1,1.61|9.6|1.95|3.54|2.9
orange|beef,4.1|3.5,2.65|11.32
tomato|yogurt|pizza|wine,1.8|1.4|2.7|1.7,2.24|6.21|4.49|4.02
tomato|cookies|flour|ham,3.0|4.8|2.3|3.4,3.06|2.37|3.56|4.07
tuna|rice|dinner|soda,4.0|2.9|2.9|1.5,5.66|3.94|4.44|4.52
toilet_paper|carrot|pizza,3.7|4.3|1.6,3.94|1.66|7.88
juice|pretzels|cream|cereal|soap,2.0|2.9|3.2|3.8|1.7,7.8|3.28|3.56|2.88|10.31
coffee|cream|wine|toilet_paper,4.5|3.9|3.1|3.9,4.39|3.46|8.56|10.85
dessert|dinner|crackers,2.5|1.8|2.4,5.97|5.07|4.01
turkey_slices|potato,3.7|4.5,7.76|2.63
tomato|chocolate|cream,3.7|1.6|2.5,3.26|6.28|4.07
toothpaste|soda,4.5|2.4,7.93|8.82
carrot|rice|olives|beef|soap,1.8|1.5|4.4|3.6|2.1,3.85|5.18|4.9|12.08|4.73
apple|turkey,5.0|1.4,3.09|11.2
vegetables|beef|cereal|juice|paper_towels,1.5|4.9|4.5|1.2|3.3,4.3|10.89|1.92|9.73|11.42
wine|paper_towels,1.8|2.8,6.31|8.2
coffee|lettuce|apple|water|ice_cream,1.2|2.2|2.4|3.8|1.6,10.31|1.81|3.86|8.5|3.85
ham|toothpaste|pasta,3.7|3.7|3.9,4.92|3.9|2.53
beef|tomato,1.2|3.4,11.95|1.72
apple|beef|dinner,2.9|2.0|2.7,1.23|12.35|5.02
crackers|vinegar|pasta,4.5|4.9|3.4,6.29|6.04|4.64
wine|pizza,4.3|3.5,3.82|5.45
milk|flour,2.6|4.9,6.53|7.62
berries|cereal|oil|salmon,2.6|4.5|3.7|2.4,3.38|2.99|7.01|9.01
pretzels|apple|tuna|olives|nuts,2.0|4.8|3.3|2.9|1.2,2.51|3.21|12.63|9.77|5.16
candy|rice|dinner|cereal,3.7|4.4|1.8|2.6,6.44|6.1|7.35|5.3
detergent|turkey,1.2|4.7,8.97|7.57
cream|berries,2.7|4.9,3.46|8.7
cake|candy,2.1|2.3,3.01|2.81
soda|pork|chocolate|lettuce|cream,1.1|1.1|2.9|1.7|3.2,4.0|12.37|6.5|3.69|5.39
olives|chocolate|croissant|beef,4.2|4.7|2.6|3.9,5.52|2.59|5.75|9.09
shampoo|dessert|salami|salt|carrot,3.4|2.5|3.8|3.9|3.0,8.54|5.25|4.92|1.76|3.29
orange|cereal|coffee|apple,2.9|3.7|2.4|3.3,2.46|2.14|1.87|1.53
toothpaste|bread,2.0|3.3,6.76|5.76
muffin|bread,1.4|3.4,5.27|5.47
turkey_slices|cheese|lettuce,3.9|1.7|4.4,8.25|2.49|2.3
cake|beef|nuts,1.7|3.4|1.9,3.66|6.54|2.38
salt|ham|berries,4.2|2.7|5.0,7.58|6.87|8.46
butter|ham|tuna|pork,1.7|2.0|3.9|2.4,5.72|9.65|5.49|12.03
salami|beer|bagel|dessert|cream,3.3|2.0|3.9|3.1|4.0,9.93|11.0|2.57|5.21|5.63
tomato|apple,4.0|1.5,2.35|1.1
crackers|ice_cream|olives|carrot|detergent,4.4|1.1|1.6|4.6|4.6,2.33|6.03|5.51|1.91|3.16
rice|detergent|juice|banana,4.2|3.8|3.4|1.9,8.0|9.88|8.39|2.65
vegetables|rice|dessert,1.6|3.6|3.0,8.13|6.31|3.36
carrot|apple|cookies,2.2|4.9|1.2,2.28|3.44|3.25
soda|olives,1.4|1.2,6.97|9.43
carrot|orange|dinner|salt,3.7|1.8|3.9|3.1,2.29|2.51|9.4|2.53
pretzels|croissant|banana,2.8|4.5|2.9,4.85|5.2|2.41
salt|paper_towels|wine,1.1|4.9|4.4,3.59|5.56|11.37
chicken|cookies|nuts,2.3|4.9|2.0,5.88|1.82|5.99
lettuce|paper_towels|yogurt,3.6|1.6|3.6,2.93|10.32|4.65
tea|cake,3.6|3.8,8.54|3.18
cookies|juice|lettuce|butter,2.1|2.4|1.6|1.3,5.84|2.66|3.0|3.41
beef|soda,2.3|1.5,9.52|1.86
carrot|beef,1.0|3.5,3.44|12.21
vegetables|water|cheese|bread,4.8|3.0|2.4|1.9,8.17|11.47|6.55|1.69
cereal|beef|salmon|flour|potato,3.1|4.1|4.5|4.4|1.2,4.71|12.85|8.56|4.36|3.98
crackers|shampoo|paper_towels|toilet_paper,3.5|1.1|1.3|3.0,5.6|4.75|5.13|4.08
dinner|dessert|vinegar|ice_cream,2.3|5.0|1.6|4.3,9.53|4.64|3.21|3.86
muffin|carrot|cookies|soap|wine,2.1|4.1|3.0|1.9|3.9,4.76|2.6|3.13|5.32|8.64
