items,quantities,unit_utilities
coffee|apple|chicken|nuts|candy|pork|water|cream,4.0|1.8|2.0|4.5|3.8|1.8|4.2|4.2,11.59|3.25|11.04|5.09|4.88|7.35|3.25|6.5
bread|pasta|chicken|rice|milk|ham|pizza|croissant|nuts|olives|detergent,1.3|2.7|4.2|2.1|2.9|1.9|4.3|1.1|4.9|2.6|4.1,3.45|5.5|6.34|6.0|2.91|9.25|4.28|5.39|5.93|7.15|11.68
pasta|chicken|apple|candy|vegetables|water|salmon|croissant,1.2|2.6|4.8|4.8|1.1|4.0|4.8|4.6,1.53|8.27|3.04|3.32|9.08|7.89|11.36|5.73
bread|apple|milk|rice|water|salmon|ham|juice|cream,3.6|2.1|4.7|1.4|4.2|1.2|4.3|1.5|3.9,2.62|3.19|5.42|3.08|9.54|10.07|6.38|10.3|2.39
chicken|milk|rice|bread|cheese|detergent|dinner|lettuce|pretzels|candy|cookies,4.7|1.8|3.9|2.9|2.4|1.7|3.9|4.7|4.5|2.4|2.4,13.89|4.08|6.27|5.68|2.74|4.28|7.5|3.34|3.4|6.08|3.4
cheese|rice|chicken|bread|orange|chips|apple|candy|shampoo|cream,4.1|3.0|3.2|1.7|3.0|1.7|3.3|2.1|2.4|2.1,3.47|3.41|9.24|2.06|1.82|2.45|3.53|3.44|7.84|7.55
chicken|cheese|coffee|pork|carrot,2.7|1.2|2.4|4.5|4.0,7.31|6.32|9.01|10.75|1.66
rice|milk|pasta|chicken|salt|butter|hummus|vinegar|salmon,4.0|3.2|1.8|1.1|4.7|1.9|4.3|3.1|2.2,1.62|5.15|6.71|9.22|2.26|5.21|6.33|6.01|13.01
rice|coffee|apple|cheese|bread|tomato|pasta|toothpaste|croissant|muffin|cake|water,1.0|4.8|3.3|3.6|1.9|2.4|2.0|3.6|3.9|1.8|1.9|1.7,6.46|1.43|3.49|5.65|2.21|2.98|2.12|8.17|5.53|3.62|5.4|8.95
bread|milk|rice|coffee|croissant|chips|salami,1.1|2.3|4.5|2.0|1.8|2.8|3.7,3.72|3.32|2.51|4.03|3.51|4.97|5.47
chicken|coffee|milk|apple|dessert|cereal|detergent,3.6|3.7|1.7|1.3|3.1|3.1|1.9,5.5|11.0|4.13|3.41|6.47|7.53|7.61
pasta|cheese|rice|apple|oil|nuts|milk|tea|pork|water,4.9|4.9|1.4|4.4|4.0|3.8|2.0|4.3|4.4|1.9,2.55|7.51|2.2|2.63|7.99|4.04|7.03|11.79|11.18|4.0
bread|rice|apple|cheese|pasta|orange|candy|croissant|pretzels|cereal,3.1|2.9|4.7|2.9|4.6|4.0|2.7|3.4|5.0|3.3,5.14|5.14|3.68|5.66|5.53|1.61|3.34|2.23|6.53|7.32
milk|pasta|coffee|apple|bagel|turkey_slices|berries|dinner|pizza,4.4|2.7|3.3|1.4|4.8|1.1|1.4|4.4|1.5,7.08|2.77|4.43|3.45|1.64|7.64|3.8|3.13|5.54
coffee|bread|milk|cheese|rice|pasta|yogurt|dinner|nuts,3.2|1.7|1.6|4.0|1.6|4.7|3.5|3.7|1.0,4.46|3.23|3.0|3.91|7.8|4.94|5.58|4.12|3.18
milk|bread|rice|coffee|tea|turkey|vinegar|yogurt|chicken|candy,2.0|1.7|4.9|3.5|1.1|2.3|2.2|4.1|1.3|1.6,4.7|3.1|3.89|10.38|7.55|7.3|6.03|6.38|8.37|6.91
cheese|milk|chicken|coffee|bread|orange|banana|flour|turkey,4.6|1.8|3.3|1.8|2.5|1.6|1.0|2.3|2.1,2.53|5.09|8.59|4.36|2.55|3.12|3.82|2.84|13.7
chicken|rice|milk|butter|apple|lettuce|water,4.8|2.7|2.1|1.9|2.0|4.1|1.6,9.03|2.37|2.88|5.41|2.67|3.77|11.45
cheese|coffee|pasta|bread|vinegar|salt|cream|sugar,2.8|2.1|1.8|3.6|2.0|4.9|1.5|1.3,2.33|7.41|6.17|5.08|6.08|2.49|3.58|7.08
milk|pasta|orange|butter|paper_towels|vinegar,4.2|3.9|2.7|1.7|2.2|3.8,5.34|6.18|1.58|6.01|3.18|1.9
apple|bread|milk|salami|nuts|chicken|berries,4.8|4.6|4.7|1.3|4.9|4.3|4.0,2.05|1.68|7.53|9.07|3.55|13.23|5.66
milk|cheese|apple|rice|vinegar|shampoo|toothpaste|soda|pizza|tea,4.2|3.7|2.0|2.6|2.1|4.1|3.8|3.1|4.0|4.8,3.63|6.61|1.1|1.83|2.15|11.55|3.62|4.18|8.83|1.08
pasta|rice|apple|cookies|sugar|ice_cream|tea|crackers,3.5|3.7|1.4|2.1|2.8|3.1|2.1|2.6,7.66|5.03|1.69|3.96|7.53|5.93|10.54|5.42
cheese|chicken|rice|hummus|dinner|milk|cake,4.2|3.2|1.9|1.6|4.4|2.5|1.9,3.36|13.52|1.75|5.44|4.25|5.56|5.4
bread|rice|cheese|milk|pasta|hummus|muffin|orange|detergent|salt|paper_towels|cookies,4.6|2.0|4.9|1.4|1.3|1.7|4.6|1.8|1.6|4.8|2.7|4.7,3.55|5.17|4.86|7.2|7.75|9.17|4.28|2.67|5.4|2.58|11.39|1.63
rice|cheese|coffee|pasta|chicken|cake|juice|beef|lettuce|bread|paper_towels,4.3|1.0|4.8|3.6|4.2|1.7|3.1|2.4|2.3|1.7|2.8,4.29|7.92|6.68|6.56|10.69|5.14|5.43|5.35|2.81|4.73|8.8
rice|cheese|bread|apple|chicken|salami|lettuce|vinegar|beef|cream|pizza|orange,2.4|2.3|2.9|3.2|1.5|3.1|4.8|3.4|5.0|2.7|4.8|4.9,6.16|5.7|3.16|2.06|11.31|7.52|2.0|4.35|12.59|2.46|7.52|1.33
pasta|rice|bread|chicken|milk|banana|wine|cookies|yogurt|coffee|salt|vinegar,3.1|4.5|4.0|1.7|4.8|1.1|4.5|3.2|1.2|2.0|2.4|2.2,7.77|7.36|3.88|7.85|4.48|2.78|11.63|3.04|5.82|10.79|6.31|6.12
rice|milk|coffee|soda|cream|crackers,4.2|1.6|3.8|3.1|1.8|2.3,4.54|6.61|10.19|10.53|3.16|3.91
milk|rice|cheese|apple|beer|wine,4.0|1.1|1.4|4.7|1.1|3.9,6.05|7.32|3.46|3.81|8.7|6.58
cheese|chicken|bread|rice|potato|bagel|apple|chocolate|tuna|flour,2.8|2.5|1.7|3.5|2.7|1.5|2.7|2.3|4.7|1.2,6.5|6.42|2.13|7.34|1.17|1.55|2.65|3.33|9.71|1.81
milk|rice|bread|detergent|salmon|cereal|yogurt|chicken,2.8|1.9|2.3|2.7|4.2|4.6|5.0|4.5,2.49|2.54|2.45|10.9|7.45|4.46|5.35|7.43
milk|pasta|coffee|apple|olives|muffin|tea|water,2.8|2.1|2.1|1.5|3.1|2.0|3.1|1.3,3.65|4.28|3.02|3.06|8.09|4.74|9.8|1.65
milk|rice|apple|tuna|chocolate|flour,3.5|2.4|2.5|4.9|4.1|3.3,4.09|4.64|3.61|5.72|3.07|4.34
bread|milk|apple|soap|salami|tuna,1.5|2.8|1.5|1.6|1.5|4.9,3.31|7.71|3.47|8.31|5.86|7.62
cheese|apple|bread|milk|salami|carrot|tea|pretzels,1.9|1.8|2.7|4.6|4.8|4.2|2.7|2.5,6.84|3.17|3.37|4.66|4.24|3.82|11.77|4.34
coffee|milk|apple|bread|rice|salt|beef|cereal|water,1.0|1.1|3.7|2.9|4.7|2.5|4.0|3.7|3.8,7.48|7.11|1.82|3.66|6.82|7.51|13.28|5.69|8.39
coffee|milk|apple|chicken|tomato|nuts|butter|ice_cream|oil,4.5|4.4|1.2|2.1|2.9|1.2|4.7|2.1|1.6,7.42|5.98|3.14|8.79|3.64|3.8|2.41|6.94|5.26
bread|coffee|cheese|chicken|rice|croissant|cake|dinner|wine|pork|tuna,1.0|3.8|1.0|1.7|4.2|4.3|2.7|1.9|1.1|1.3|1.3,5.34|4.12|4.02|14.77|6.35|2.59|2.66|6.96|6.37|10.89|8.6
chicken|milk|pasta|coffee|chocolate|rice|olives|cookies|sugar,1.3|4.2|4.3|4.5|4.0|4.5|4.2|4.4|2.5,6.92|2.58|5.15|6.19|6.45|3.08|4.62|5.84|5.73
milk|apple|coffee|chicken|cheese|banana|beef|yogurt|turkey_slices|cereal|cake|flour,3.0|3.8|1.4|1.2|3.4|2.1|2.5|1.7|3.3|5.0|3.2|4.4,4.86|3.32|8.57|7.17|2.25|2.4|12.15|3.81|4.49|3.48|4.35|6.43
chicken|cheese|rice|coffee|apple|pasta|hummus|tea|potato|soda|cream|beer,4.6|4.4|3.4|3.7|3.6|4.1|2.0|5.0|3.7|2.6|1.4|2.8,7.67|4.7|6.15|9.69|3.52|7.66|7.7|3.81|2.25|3.64|3.65|5.17
chicken|milk|coffee|candy|tomato|pasta|flour,4.4|1.5|2.8|2.6|5.0|4.7|1.9,11.66|7.25|3.27|2.21|2.37|2.11|4.55
coffee|apple|milk|rice|soap|banana|onion|cheese|potato,1.8|4.7|3.7|4.5|2.5|3.2|4.5|1.4|4.4,3.78|2.8|4.47|7.38|8.77|1.12|3.34|7.74|3.52
apple|milk|pasta|rice|bread|pretzels|cookies|water|salami|butter|nuts,3.9|3.3|3.6|4.9|3.4|4.7|1.2|1.5|2.4|4.1|2.3,3.88|4.39|4.16|5.82|4.16|2.51|3.7|3.26|9.54|7.74|3.74
pasta|apple|coffee|milk|chicken|potato|pork|candy|detergent|butter|lettuce,4.1|3.3|2.6|3.7|2.1|4.0|2.0|3.3|4.5|1.5|4.0,3.19|1.56|11.78|5.11|6.28|2.47|8.21|6.93|11.5|6.43|1.1
rice|coffee|croissant|cheese|dinner|cake,2.9|2.6|2.7|2.0|4.6|1.5,6.48|1.31|4.55|3.52|8.99|1.65
pasta|cheese|coffee|apple|bread|rice|ice_cream|toothpaste|tea|soap,3.1|1.5|4.5|3.2|4.3|4.2|2.7|1.5|2.2|1.8,5.85|5.68|11.24|2.8|3.07|5.85|4.28|5.2|10.27|9.47
coffee|pasta|cheese|chicken|milk|apple|bread|soap|vinegar|sugar|salami|beer|toilet_paper,1.5|3.2|4.9|3.4|1.8|4.4|2.6|2.5|1.5|2.6|2.4|1.1|5.0,4.25|6.29|2.28|11.91|6.26|2.2|4.5|10.29|6.25|4.29|4.07|4.01|6.86
pasta|coffee|milk|cheese|apple|candy|turkey|chocolate|tea|berries|croissant|flour,1.7|3.9|3.1|3.9|2.9|1.4|3.7|4.3|1.9|2.2|3.3|3.1,1.99|6.63|2.93|7.5|3.5|2.75|7.29|2.26|6.74|5.47|4.52|5.7
chicken|cheese|coffee|bread|croissant|ice_cream|chocolate|flour|ham,3.3|2.6|3.4|2.4|4.8|3.4|3.0|2.8|4.0,9.05|4.93|6.7|5.19|1.59|5.58|4.21|3.73|8.66
milk|rice|pasta|cheese|vinegar|juice|turkey|oil|beef,3.2|3.4|2.3|3.1|3.7|5.0|2.0|2.3|4.7,3.78|4.71|6.05|6.41|7.48|6.12|5.91|3.53|13.45
rice|bread|apple|chicken|chips|water|oil|shampoo|olives|onion,2.5|2.6|4.3|3.0|2.6|3.9|2.1|2.4|3.1|4.0,5.48|1.66|2.96|14.07|6.95|1.54|7.02|8.74|8.77|1.63
apple|coffee|chicken|rice|banana|tomato|lettuce|turkey|hummus,3.7|1.4|3.3|3.2|2.6|2.7|3.9|4.8|2.8,2.82|8.38|5.13|6.82|3.13|2.41|3.08|9.44|8.11
chicken|apple|coffee|milk|toothpaste|paper_towels|butter|shampoo|onion,4.6|3.3|2.1|3.9|3.7|4.3|3.1|1.3|4.2,6.97|2.48|2.71|5.14|7.17|8.58|5.89|7.56|1.73
apple|chicken|coffee|paper_towels|crackers|pasta|cream,1.3|4.7|4.7|4.5|3.3|3.1|3.1,3.89|6.62|2.49|8.98|5.25|7.1|5.19
rice|coffee|cheese|milk|oil|water|tomato|turkey_slices,2.9|1.4|4.7|2.1|1.7|2.6|4.3|3.9,4.34|5.3|6.84|3.65|2.99|10.99|3.97|6.73
chicken|rice|bread|apple|water|soda|cheese|bagel|toilet_paper,1.2|1.4|2.4|3.1|2.8|2.5|4.9|3.0|4.3,11.05|2.36|1.66|3.73|10.24|1.79|4.91|4.45|3.77
chicken|pasta|bread|milk|cheese|tuna|berries|dinner|hummus|pizza|rice,3.7|3.9|4.9|2.4|4.9|2.7|3.1|1.7|4.3|2.9|2.1,8.45|7.49|4.15|5.36|4.69|9.2|9.07|6.62|9.05|5.34|4.51
bread|pasta|rice|chicken|pretzels|crackers|turkey_slices|beer|tomato,2.7|2.7|1.2|4.2|1.8|2.8|3.7|4.9|4.2,2.6|2.08|2.56|13.82|2.29|6.4|4.06|7.18|3.96
pasta|milk|chicken|coffee|paper_towels|beer|rice|detergent|lettuce|potato,4.8|2.3|2.6|3.9|3.8|3.7|3.7|3.2|3.3|2.4,3.58|7.28|12.55|5.53|10.12|5.19|4.16|3.21|1.02|3.9
milk|apple|pasta|rice|coffee|cheese|cereal|toothpaste|vegetables|pork,1.6|3.4|4.6|3.2|2.1|1.9|1.4|3.6|3.1|2.9,6.82|2.4|2.58|7.73|3.94|6.73|6.86|3.78|7.39|13.79
chicken|rice|cheese|coffee|apple|potato|ham|flour|detergent|tea|carrot|pasta,2.4|2.0|2.8|3.4|2.4|2.8|2.5|2.2|2.4|4.1|3.0|1.3,8.5|3.1|6.42|11.68|2.9|2.21|5.52|4.27|10.1|4.65|3.81|5.92
apple|milk|pasta|coffee|turkey|banana|orange|shampoo|water|oil,4.0|4.1|3.0|3.0|2.6|1.9|1.7|4.2|1.8|1.8,3.22|5.98|3.06|5.8|9.87|3.13|2.41|3.78|1.91|4.8
rice|pasta|apple|chicken|cheese|tea|pizza|wine,4.8|3.6|4.3|1.3|1.3|2.1|4.7|2.7,6.26|2.05|2.61|14.23|7.86|7.09|9.38|10.57
coffee|pasta|apple|chicken|pork|water|pretzels,1.8|4.3|4.1|2.4|3.9|3.5|2.8,1.59|4.12|1.09|9.64|6.5|3.63|4.64
bread|coffee|rice|hummus|salami|turkey|chips,1.9|2.4|3.2|4.7|4.7|4.1|4.4,3.79|3.59|7.89|6.53|9.36|8.56|4.35
milk|rice|pasta|apple|tomato|chips|ice_cream|onion|beer|banana|bagel,3.9|2.5|1.4|3.3|4.3|2.8|2.6|2.3|3.9|1.6|2.6,4.65|2.2|3.24|1.81|1.7|4.54|3.94|1.79|1.3|3.31|4.04
pasta|rice|apple|chicken|coffee|bread|cheese|candy|dessert|muffin|berries|wine|cream|bagel,1.8|2.7|3.3|3.9|3.2|4.6|1.6|3.1|2.8|3.2|4.3|3.0|1.5|1.9,7.22|3.0|3.91|7.58|3.68|4.1|4.05|6.47|9.92|4.42|9.92|10.61|4.65|5.29
bread|pasta|apple|milk|cheese|toothpaste|potato|turkey|soap|chips,3.7|2.0|4.2|1.2|2.2|3.4|2.5|4.1|1.2|1.5,5.38|5.78|2.13|2.06|4.49|3.31|2.68|6.96|4.87|6.13
rice|milk|cheese|pasta|banana|turkey_slices|carrot|potato,4.6|1.2|1.0|3.3|1.6|4.8|3.2|3.1,2.88|2.86|3.31|1.59|3.55|8.77|3.96|2.53
cheese|apple|coffee|carrot|onion|pretzels|chicken,3.3|3.6|1.7|2.7|2.4|2.4|4.7,3.17|2.96|9.17|1.96|2.79|5.65|11.18
coffee|pasta|bread|apple|salt|toilet_paper|pretzels|crackers|soap|paper_towels|bagel,5.0|4.1|2.0|2.8|4.1|3.4|1.8|2.7|1.8|1.8|3.7,9.48|7.3|5.11|2.11|6.81|7.09|2.77|4.87|6.37|8.99|2.63
milk|rice|coffee|cheese|carrot|nuts|toothpaste|wine|flour,2.2|4.4|4.6|4.0|4.1|3.4|4.0|4.2|1.0,5.54|2.13|9.28|2.48|1.25|6.65|5.29|6.05|7.71
cheese|pasta|milk|cream|yogurt|soap|dinner|toothpaste,4.6|3.7|5.0|3.0|3.0|2.0|1.8|4.0,7.46|6.88|2.6|7.2|5.56|6.55|7.13|5.58
bread|milk|chicken|yogurt|flour|turkey|rice,3.8|2.7|2.0|4.3|3.7|1.3|4.1,2.62|6.84|8.65|6.7|6.29|5.23|4.57
rice|bread|chicken|tuna|potato|berries|wine,2.1|2.6|4.7|2.2|2.6|4.6|1.6,5.86|3.51|14.45|8.29|3.9|3.37|3.97
pasta|apple|bread|milk|rice|crackers|banana|wine|nuts|candy|toothpaste,3.2|3.7|3.0|1.8|4.2|3.6|2.7|4.3|1.8|3.2|1.6,1.94|1.24|2.48|2.46|1.52|2.82|3.24|1.88|4.07|4.49|8.02
milk|bread|rice|coffee|vegetables|cake|salmon|water,2.7|4.3|4.8|1.1|4.2|2.3|2.8|2.9,2.18|3.18|5.84|9.04|6.14|2.02|7.13|11.23
cheese|milk|apple|chicken|coffee|rice|salami|banana|bagel|salmon|beef|dinner,3.4|4.5|2.7|2.6|3.3|1.9|3.9|4.1|3.4|4.2|3.8|2.3,2.02|7.36|3.28|10.55|11.7|2.8|7.97|1.2|2.73|7.22|11.39|3.65
milk|apple|cheese|banana|sugar|ham|cereal,1.9|2.6|2.2|3.9|4.2|2.8|1.6,6.07|1.56|5.84|1.38|1.74|5.1|3.96
bread|pasta|milk|coffee|flour|salmon|water|ice_cream|ham|beef,2.1|4.2|2.7|4.8|3.4|2.2|3.1|2.3|2.9|4.5,1.89|5.13|5.13|1.89|4.65|14.5|7.65|4.36|5.12|14.42
bread|rice|milk|apple|muffin|pork|orange,4.1|2.2|3.8|1.7|1.0|3.8|2.0,3.82|2.15|5.28|1.47|4.55|10.48|3.86
apple|milk|rice|coffee|vegetables|ham|pasta|cream,2.7|3.0|4.8|1.2|4.5|4.3|1.3|3.8,1.81|6.07|6.71|3.85|6.71|9.71|5.36|5.24
coffee|cheese|bread|cereal|pasta|apple|croissant|hummus|sugar,4.4|2.6|2.9|1.4|1.1|4.6|3.1|3.1|2.0,7.26|5.63|3.19|5.43|3.62|2.07|4.45|8.49|2.8
chicken|bread|milk|cheese|cereal|potato|ham|dessert,3.6|4.6|1.5|1.2|2.5|1.2|3.5|4.6,6.68|2.93|7.26|7.43|2.99|2.93|6.87|7.65
bread|chicken|rice|milk|salami|salmon|coffee|onion|pretzels,2.0|2.3|4.2|4.6|3.0|3.2|4.2|4.4|4.2,1.69|12.2|1.8|5.76|4.99|13.68|5.2|3.38|3.27
coffee|pasta|milk|bread|chicken|orange|soap|berries|beer|water|tea,2.7|3.9|4.0|3.0|4.1|1.7|4.6|4.4|4.1|1.1|4.1,10.96|7.1|2.74|5.56|6.72|3.32|7.74|4.43|3.63|11.29|5.89
milk|chicken|cheese|pasta|tuna|vinegar|turkey_slices|onion|salami,4.4|2.5|1.2|4.7|4.5|1.6|3.8|2.6|4.9,7.09|6.19|3.87|7.72|11.82|3.17|6.23|1.31|6.91
chicken|coffee|pasta|rice|tomato|toilet_paper|vegetables|apple,2.9|4.3|1.7|2.6|1.6|3.1|4.6|3.5,11.53|6.11|3.0|6.87|2.79|10.64|5.86|3.91
bread|apple|rice|pasta|coffee|sugar|candy|juice|orange|banana|tuna,2.5|2.8|4.1|2.9|1.9|1.3|2.5|5.0|3.0|1.9|1.2,4.83|3.41|4.28|7.16|6.26|4.36|6.83|6.07|1.19|1.74|11.37
rice|apple|coffee|bread|butter|cereal|toothpaste|croissant|turkey|cheese,2.0|4.8|4.9|1.0|3.0|3.7|2.7|1.2|1.7|1.4,7.55|1.66|7.41|5.44|4.56|2.53|7.53|3.05|7.11|4.3
apple|rice|bread|shampoo|yogurt|hummus|berries|cream,3.8|2.7|2.3|1.6|1.9|2.2|1.0|1.1,3.91|4.7|1.77|9.72|7.81|8.49|9.93|7.46
chicken|rice|coffee|cheese|apple|potato|vegetables|beef|yogurt|tomato|tea,1.6|2.3|4.8|2.6|2.5|1.2|1.8|2.1|5.0|2.9|2.8,13.79|4.03|3.71|3.35|3.57|2.95|3.74|8.18|4.64|1.58|9.74
bread|apple|cheese|milk|dinner|salami|pretzels|pasta|paper_towels|carrot,3.7|3.1|1.6|3.9|3.8|1.7|2.1|4.4|1.2|1.1,5.4|1.29|3.02|7.51|8.77|5.25|6.47|3.5|5.9|3.98
rice|chicken|pasta|milk|cookies|potato|apple|beef|flour|turkey_slices,2.0|1.1|4.6|3.6|3.1|3.8|2.6|3.8|1.8|4.8,2.63|11.6|5.71|4.24|2.27|2.8|3.48|11.02|2.79|6.37
chicken|coffee|pasta|milk|cereal|olives|dessert|salami|beer|water,2.1|4.2|3.7|4.7|3.9|3.2|2.5|2.0|1.1|3.0,10.24|5.21|7.68|5.52|3.0|7.77|8.36|5.81|9.88|4.48
bread|coffee|pasta|milk|chicken|muffin|ice_cream|soda|cake|orange|pizza,2.3|4.7|1.1|3.3|4.7|4.2|1.6|2.7|4.5|2.5|3.6,2.09|11.34|5.72|7.39|14.09|3.77|7.31|3.95|5.87|3.3|4.33
chicken|cheese|milk|bread|pasta|vinegar|oil|vegetables|salami|flour,1.6|3.9|2.5|3.5|4.2|3.6|2.1|1.2|4.3|2.7,6.13|3.75|6.77|5.0|6.41|6.74|6.94|9.59|6.28|5.27
apple|coffee|cheese|beer|potato|milk|croissant|cereal|dinner,3.4|2.8|4.8|3.5|2.9|4.9|1.6|4.8|2.5,2.44|8.42|3.1|3.22|3.44|2.62|1.64|3.87|7.54
cheese|rice|apple|pasta|lettuce|ice_cream|dinner|onion,1.1|5.0|2.9|4.5|3.3|3.2|3.0|2.4,3.32|5.34|1.27|2.8|3.4|2.51|3.3|2.65
rice|bread|apple|coffee|shampoo|cereal|sugar|berries|candy,3.3|1.1|4.5|1.6|2.1|3.2|1.3|3.2|1.9,6.43|3.62|2.87|2.03|9.43|6.81|1.65|7.37|4.22
pasta|coffee|bread|ham|orange|beef|yogurt|flour,1.5|4.6|4.3|3.3|1.8|2.4|4.6|4.1,4.92|2.14|3.45|6.03|3.18|11.01|3.11|4.27
chicken|milk|bread|coffee|cereal|yogurt|salmon|nuts,4.3|1.4|1.6|1.4|1.9|3.9|3.4|2.3,9.13|4.59|3.47|6.48|2.04|3.39|8.27|6.84
cheese|rice|pasta|chicken|apple|soap|chocolate|muffin,1.6|2.2|2.3|3.6|1.2|3.9|2.0|2.7,7.8|3.81|2.02|10.14|3.55|9.65|3.29|4.71
cheese|coffee|rice|milk|chicken|pizza|hummus|tomato|shampoo,4.4|4.6|4.2|4.0|1.1|2.9|3.9|3.5|3.5,6.52|7.4|1.52|4.12|5.41|6.63|9.57|2.17|3.06
coffee|apple|milk|sugar|chicken|dinner|chips,4.1|1.0|4.2|1.7|4.8|2.3|1.5,2.38|1.75|5.85|6.89|9.25|5.35|6.6
apple|bread|cheese|coffee|milk|soda|salami|muffin|orange,1.7|2.2|3.8|4.4|3.8|1.5|4.4|1.3|3.7,2.51|5.98|2.24|10.52|6.32|2.58|6.0|1.53|2.46
milk|coffee|pasta|rice|cream|salt|croissant|flour|ice_cream,4.8|4.9|1.3|3.8|2.3|2.2|1.4|2.5|3.8,2.83|2.62|4.78|4.53|4.69|1.56|4.03|5.64|7.84
cheese|coffee|apple|chicken|olives|wine|tomato|vegetables,4.3|4.8|1.6|2.3|3.1|3.8|4.8|4.0,7.56|5.49|1.25|10.33|7.33|1.57|2.97|7.81
chicken|rice|cheese|pasta|muffin|toilet_paper|soap|bagel|shampoo,2.5|3.7|1.4|2.1|2.0|1.1|2.3|2.7|4.2,7.62|6.98|7.29|4.46|5.24|4.45|8.59|2.8|9.52
apple|milk|rice|pasta|soda|cereal|lettuce|wine|flour,1.3|3.1|1.4|1.8|4.7|3.4|4.3|1.9|2.2,2.0|6.04|2.26|7.64|4.58|4.9|1.26|9.15|6.43
cheese|coffee|apple|chicken|detergent|onion|turkey_slices|bread,1.2|1.1|1.9|2.4|1.6|3.5|1.3|4.6,2.08|5.4|2.41|6.33|3.22|2.89|7.55|3.9
milk|coffee|bread|pasta|butter|lettuce|berries|hummus|sugar|tomato|chocolate,2.4|1.9|2.9|1.6|1.3|4.3|3.1|4.9|1.9|3.4|2.4,4.61|2.68|2.36|3.7|3.19|1.39|6.13|5.34|3.27|3.69|3.57
cheese|coffee|rice|bread|lettuce|muffin|olives|orange|detergent,4.8|4.3|1.8|4.2|1.2|2.7|3.2|5.0|2.9,2.79|11.65|1.59|5.61|1.03|4.74|9.2|3.6|4.56
milk|bread|rice|apple|muffin|flour|oil,4.6|2.7|4.0|4.7|3.6|4.8|2.2,6.2|1.83|6.04|3.42|5.09|2.43|1.62
milk|cheese|bread|vegetables|salt|pizza|berries,2.6|2.1|3.8|1.9|1.7|1.1|3.0,3.04|3.91|3.78|6.32|7.03|7.51|9.28
rice|chicken|apple|pasta|detergent|vegetables|bagel|potato,1.1|2.7|1.4|3.9|2.0|3.2|2.1|2.2,6.33|10.11|1.68|2.8|9.27|8.47|2.24|3.83
bread|milk|apple|rice|beef|beer|juice|sugar,1.6|4.8|2.4|4.9|3.6|3.8|1.5|1.6,5.96|5.12|1.64|6.43|10.97|3.8|11.17|1.89
milk|rice|coffee|pasta|bread|apple|chocolate|croissant|beef|dinner|soda|cheese,3.5|1.8|2.6|2.8|4.1|4.6|4.0|3.4|2.6|1.1|4.9|1.0,5.43|6.28|5.29|6.72|4.09|1.26|3.01|5.84|9.02|9.64|11.84|6.19
chicken|pasta|rice|apple|coffee|tomato|toilet_paper|tuna|nuts|turkey_slices|cereal,4.9|3.7|1.3|3.0|4.0|2.4|2.6|3.4|2.7|2.8|4.6,7.71|5.56|2.8|1.88|8.37|3.22|5.57|14.97|4.24|4.07|4.57
chicken|bread|coffee|apple|sugar|toilet_paper|juice,3.6|2.2|2.1|1.5|2.0|1.3|4.4,9.6|4.04|2.29|3.39|1.68|3.51|8.75
rice|coffee|pasta|chips|vegetables|yogurt|tomato,2.6|1.7|1.6|3.8|4.3|4.2|2.6,7.8|1.6|2.92|4.52|7.48|2.32|2.0
bread|milk|chicken|pasta|juice|croissant|yogurt|butter,1.5|3.7|4.5|2.9|3.9|1.6|3.4|4.1,2.89|4.3|11.88|7.27|2.53|3.3|3.46|7.1
apple|pasta|milk|coffee|paper_towels|bagel|hummus|flour,2.1|3.6|2.9|2.1|2.8|2.3|1.7|2.6,3.84|3.83|4.5|7.08|6.4|4.82|5.43|7.2
apple|coffee|rice|paper_towels|crackers|pasta,4.5|2.9|2.2|2.0|4.2|4.1,3.76|6.27|4.37|6.83|2.84|3.79
rice|apple|cheese|bread|ice_cream|water|cake|toilet_paper,3.8|3.0|1.9|1.1|1.7|3.5|3.0|1.7,2.87|1.09|6.85|4.24|4.74|10.85|2.01|9.1
bread|apple|chicken|pasta|rice|toothpaste|coffee|milk|beer|salmon|potato,2.8|1.9|4.3|2.9|4.2|4.6|2.2|3.2|2.8|1.8|2.1,3.19|1.49|12.09|3.32|2.32|7.09|9.53|3.02|3.44|14.24|3.45
pasta|rice|milk|coffee|turkey_slices|cake|pretzels|salami,3.5|2.3|1.1|3.4|1.8|3.6|1.2|4.0,2.54|1.74|6.04|2.85|5.2|5.96|6.98|9.93
bread|rice|apple|cheese|pork|turkey_slices|tuna|toilet_paper,1.7|3.2|1.6|1.0|3.4|2.1|1.4|2.5,2.13|2.32|1.49|5.46|10.11|4.11|8.53|10.68
milk|pasta|rice|chocolate|water|lettuce,1.5|4.1|1.2|1.4|3.0|1.3,2.49|6.34|5.76|4.68|6.37|2.68
bread|chicken|rice|onion|beer|juice|carrot|banana,4.9|3.8|4.5|4.7|2.1|2.9|3.3|4.9,2.84|9.95|1.84|2.22|4.09|4.16|1.15|2.13
milk|cheese|coffee|chicken|bagel|muffin|toothpaste|pork|crackers,3.7|2.7|1.8|3.1|2.2|3.3|1.3|2.2|2.5,2.57|2.83|7.36|14.4|2.11|4.84|9.04|13.9|5.71
