items,quantities,unit_utilities
chips|banana|tomato|cookies,4.6|2.7|2.4|2.7,2.21|3.94|2.23|4.69
water|apple|lettuce|cereal,2.2|1.1|2.8|2.8,11.81|2.18|1.92|2.42
flour|chicken|beer|wine|juice,1.8|3.5|2.3|2.6|3.9,6.34|7.99|4.88|11.71|7.8
dinner|apple|pork|shampoo|onion,1.9|1.9|1.7|3.9|1.7,3.53|2.47|5.15|10.66|1.67
pretzels|ham|banana|shampoo|flour|cake|tuna|turkey_slices,1.3|4.3|2.2|2.4|3.8|4.9|1.6|4.6,2.25|7.29|2.31|10.82|3.86|1.7|13.54|9.9
wine|yogurt|salt|chocolate|cream|crackers,2.1|3.4|1.3|1.1|4.8|2.8,2.02|7.48|4.69|2.93|2.15|4.54
cookies|wine|berries|beer,4.5|4.9|2.8|3.6,2.83|7.16|3.06|11.22
salami|pretzels|turkey|turkey_slices|toilet_paper,3.0|3.4|1.1|3.2|4.4,4.52|2.81|5.23|9.01|10.7
ice_cream|chips|croissant|chicken|cookies|pretzels|toilet_paper,4.6|4.4|4.6|1.2|4.6|4.6|1.7,4.44|4.11|2.51|11.99|1.72|4.26|6.18
bread|orange|water|wine|turkey_slices|apple|chocolate,4.5|4.5|4.4|4.4|3.4|2.7|4.3,3.96|2.72|4.37|2.04|6.54|3.03|2.94
juice|banana|soap|olives|cheese,2.0|3.7|4.5|3.1|1.9,8.36|1.21|6.1|6.59|3.01
lettuce|chocolate|tuna|cereal|sugar,2.0|1.1|1.8|4.8|4.7,1.57|6.14|13.94|5.16|3.35
pasta|detergent|salmon|tea|toothpaste|yogurt,4.9|1.3|2.6|4.5|1.6|3.2,2.72|6.7|13.96|5.2|10.29|3.58
chocolate|dinner|salt|shampoo|vegetables,2.9|1.9|2.6|2.5|2.0,6.92|9.5|5.26|5.1|3.81
tomato|detergent|cereal|wine|water|vegetables|salami|potato,4.3|2.9|3.9|4.3|4.9|3.3|2.4|4.3,1.86|10.94|4.49|2.79|7.83|6.4|7.62|2.44
butter|dinner|tuna,2.3|1.7|3.9,7.34|9.63|5.06
orange|wine|flour|candy,2.7|1.4|4.4|1.7,2.63|3.47|2.72|6.44
orange|cookies|butter|oil,4.3|2.5|3.0|4.8,2.25|5.66|6.58|2.2
cookies|carrot|vinegar|potato|flour|chocolate|chicken|tea,2.7|2.0|2.1|2.6|4.2|3.3|4.7|2.9,4.13|2.05|6.85|2.55|5.32|4.91|11.06|11.56
apple|tuna|cookies|soda,4.9|2.9|1.9|3.5,2.05|13.61|2.16|5.11
chicken|salt|rice|flour|vinegar|hummus|butter,4.8|2.5|3.9|1.9|3.6|1.1|3.9,11.66|2.38|3.11|2.53|5.2|7.54|7.01
ham|water|chicken|cookies|tuna|cereal|salt|salmon,1.4|4.9|3.3|3.1|3.5|3.3|3.3|4.2,6.33|2.73|12.56|2.2|8.0|6.58|7.94|6.94
nuts|cereal|yogurt|apple|vegetables|rice,3.3|4.2|2.2|4.4|1.3|1.6,2.87|3.86|6.79|3.64|6.46|2.79
vegetables|flour|carrot|pork,4.0|4.8|5.0|3.8,8.82|7.41|1.12|8.51
apple|pork|soap|beef|turkey|pizza|cake,1.3|1.6|5.0|2.5|4.5|4.9|3.8,2.3|10.57|11.93|13.65|13.72|4.14|2.18
juice|pork|rice|ice_cream|crackers,1.2|3.9|1.8|1.9|3.8,10.5|11.82|6.38|7.52|4.18
pasta|water|candy|vegetables|muffin|olives|bagel,4.6|1.1|2.3|3.3|3.7|4.1|2.9,2.53|11.34|2.33|9.82|5.57|8.44|2.42
pasta|olives|beef|dessert|sugar,3.0|3.2|1.4|4.3|3.3,4.68|4.51|8.47|6.69|5.95
oil|toothpaste|butter|hummus|beer|onion|croissant,2.7|2.3|2.5|1.9|4.4|1.0|3.0,3.82|10.8|2.33|7.1|10.21|1.35|3.08
pizza|bread|ice_cream|cake|beer|olives|banana,3.7|1.6|4.0|1.8|4.5|4.1|3.3,6.93|2.01|5.0|5.89|9.19|5.23|2.09
butter|croissant|turkey_slices|crackers|toothpaste|paper_towels|vegetables,2.1|4.3|2.1|2.5|4.4|2.3|1.9,5.84|4.34|5.56|4.37|9.93|5.37|6.24
candy|yogurt|oil|apple,3.3|4.4|4.9|3.3,4.88|7.38|4.53|2.49
shampoo|beer|cheese|soda|lettuce,1.3|2.6|1.5|3.8|4.7,6.71|3.69|7.95|3.54|1.89
beef|chocolate|carrot|nuts|crackers|apple|water|candy,1.3|4.0|1.4|4.9|1.3|2.6|4.2|4.2,13.37|2.82|3.91|3.99|2.26|2.63|3.68|6.68
croissant|water|turkey|vegetables|beer|milk,2.5|2.0|4.8|2.4|3.9|2.1,1.67|11.16|8.39|8.2|11.15|5.84
hummus|pasta|yogurt|carrot|bagel|toothpaste|muffin,1.8|2.1|3.4|2.8|3.2|1.4|1.7,6.57|2.45|3.84|2.27|2.92|7.46|5.18
pizza|carrot|apple|turkey,4.4|2.3|2.3|1.1,4.39|2.55|2.78|6.07
soda|beer|detergent|berries|tomato,1.5|4.3|3.7|4.9|3.9,6.75|6.86|10.84|4.0|2.87
berries|nuts|toilet_paper|rice,4.4|2.8|1.7|4.8,5.39|5.76|5.54|3.82
candy|bread|pretzels|ice_cream|toilet_paper|sugar|dessert|toothpaste,2.7|2.5|1.1|4.2|2.2|4.1|4.3|4.0,4.37|2.95|4.07|2.36|3.87|5.5|3.73|8.43
tomato|shampoo|cereal|pretzels|salmon,4.5|1.6|2.5|2.0|4.3,1.85|4.38|2.48|4.01|6.66
chips|water|paper_towels|pasta|beef|berries|pretzels|sugar,1.0|4.9|1.9|2.2|3.4|5.0|2.5|2.1,4.56|4.01|11.07|2.73|13.21|6.04|5.89|4.5
pasta|shampoo|carrot|milk|crackers,2.8|4.5|3.5|4.7|4.2,7.44|6.41|3.52|2.43|2.79
vegetables|banana|berries|nuts|cookies,4.9|2.7|4.3|1.9|3.0,9.42|2.64|8.05|5.95|2.24
chips|pork|salmon|tomato|pretzels|ham,3.9|2.9|4.3|1.3|3.3|2.9,3.79|7.87|6.4|3.22|2.04|8.27
dessert|juice|beer|salmon|salami|tuna|cake|vegetables,2.9|3.0|2.1|3.6|2.4|3.1|4.1|1.0,8.97|3.03|6.65|14.83|5.49|12.77|5.06|5.97
sugar|vegetables|turkey_slices|potato|chicken,3.9|1.9|4.0|3.3|2.1,5.44|6.07|7.85|3.05|5.25
cheese|tomato|bread|olives|potato|juice,2.1|1.7|2.5|1.7|2.3|3.2,3.45|3.33|3.03|6.06|1.14|2.62
olives|butter|soda|beef|milk|berries,2.6|4.0|2.4|3.5|1.1|4.0,7.62|3.94|6.91|9.97|5.01|6.66
chicken|oil|beef|carrot|apple|banana|milk,4.2|3.7|4.9|3.1|2.5|4.3|1.2,10.69|4.38|8.63|2.81|3.53|3.86|6.98
yogurt|soda|toilet_paper|candy,1.7|2.8|4.9|2.1,4.49|5.04|6.67|4.96
water|pretzels|dinner|wine|ice_cream|hummus|shampoo,4.4|3.8|2.6|4.1|4.2|3.8|1.8,10.91|5.62|9.34|6.36|3.93|6.09|8.45
yogurt|bagel|pizza|banana|pretzels|ice_cream|pork,3.7|1.6|1.5|1.6|3.4|3.5|2.6,2.9|4.42|6.7|3.46|2.07|5.83|5.5
bagel|tuna|potato|beef|nuts|orange,3.4|2.7|3.7|4.7|3.4|3.6,1.51|11.57|2.13|5.74|2.69|3.87
salt|salmon|cereal|butter|pasta|dinner,4.0|1.2|3.8|1.4|1.1|3.6,4.64|12.12|2.82|5.96|5.07|6.9
detergent|candy|bagel|cake,3.7|4.1|4.9|4.0,7.58|4.47|2.23|3.12
beer|cereal|orange|tea|toothpaste,4.4|2.5|2.3|4.9|1.2,8.17|1.71|1.87|9.33|4.37
bagel|dinner|pasta|salami|butter|milk,4.6|2.6|2.9|4.8|4.9|3.3,3.75|6.15|1.7|9.26|7.82|6.86
yogurt|nuts|onion|olives|crackers|toothpaste,1.2|3.3|1.3|3.2|4.7|3.9,4.67|3.15|2.21|7.46|2.13|8.57
salami|olives|detergent|juice|crackers|chips,1.8|1.6|4.4|4.4|4.7|4.8,8.63|9.37|5.04|4.0|4.75|2.32
vinegar|ice_cream|cereal|tuna|sugar|turkey,4.9|2.8|2.1|3.2|4.4|1.5,2.34|6.03|2.69|8.7|7.37|11.45
turkey|cheese|chips|croissant|detergent,4.2|4.9|3.8|3.4|3.0,6.39|3.27|3.55|1.61|9.92
paper_towels|potato|chicken|tuna|salami|turkey_slices|wine,2.8|2.1|1.4|1.5|3.4|2.2|3.4,3.89|2.26|7.09|6.43|8.16|5.44|4.05
beer|wine|salt|pork|milk|pretzels,4.4|1.6|4.2|4.9|2.1|4.5,2.27|6.67|4.18|14.58|6.92|6.76
pretzels|water|cake|onion,3.9|1.8|3.1|1.8,4.83|4.67|4.87|3.77
potato|cookies|tomato|ice_cream,2.2|2.7|3.9|3.5,1.65|2.15|1.22|3.57
water|pork|rice|toothpaste|olives|dinner|chocolate|cookies,3.8|4.8|1.2|3.2|1.2|2.9|2.3|2.2,8.29|14.88|5.52|3.86|4.23|4.29|2.31|2.05
ham|banana|vinegar|bagel|pasta|detergent,4.2|2.4|2.7|3.5|1.4|4.1,4.28|2.78|3.55|2.43|7.8|3.39
banana|pasta|pork|coffee,4.8|1.0|2.3|2.7,3.95|2.68|9.75|1.81
banana|sugar|water|muffin|soap|crackers,3.3|2.5|2.9|1.5|4.7|2.7,2.14|2.98|9.04|5.83|5.11|5.78
yogurt|potato|pasta|shampoo|salami|hummus|soda,3.1|4.3|2.4|4.3|2.6|4.2|1.9,2.58|3.07|5.44|11.31|5.41|9.15|11.89
cream|soap|lettuce|water|cereal|muffin|pretzels|cheese,3.4|3.5|4.1|1.8|3.5|4.0|3.9|3.0,2.69|4.11|1.51|2.55|3.69|1.86|4.46|2.3
pork|salmon|nuts|chips|toilet_paper|water|potato|pasta,3.7|4.2|3.5|4.9|1.5|1.2|2.1|3.7,10.92|9.12|5.55|6.85|7.65|11.07|1.57|5.89
dinner|ice_cream|pizza,1.9|3.5|1.5,5.74|6.16|7.52
croissant|potato|bread|lettuce|toothpaste|berries|butter,3.7|4.7|1.7|2.1|3.7|1.4|3.4,3.67|3.1|1.54|1.52|4.44|3.37|3.15
tuna|toothpaste|carrot|beer|berries|yogurt|muffin,4.8|4.3|3.3|1.5|1.3|3.4|3.6,14.27|7.35|3.69|1.25|9.32|3.74|1.92
ham|cake|banana|dinner,1.7|3.3|5.0|4.2,9.24|2.5|3.98|8.71
milk|beer|bagel|rice|cream|vinegar|pizza,4.9|2.2|2.3|2.5|4.6|3.2|2.7,4.61|8.76|5.54|7.67|7.39|4.59|8.97
toilet_paper|salmon|yogurt|pasta|cheese|beef|cake,1.8|4.6|3.7|4.1|2.3|2.6|3.2,6.68|12.23|7.74|2.62|7.92|7.45|5.92
ice_cream|tea|chips|soda|toilet_paper,1.4|3.5|2.4|3.2|1.8,4.61|10.83|6.41|6.18|10.24
chips|rice|shampoo|yogurt|apple|turkey_slices,1.7|4.6|4.2|1.6|3.8|1.9,2.84|5.28|5.79|4.24|2.52|6.36
onion|pizza|beef|pasta|croissant,2.0|1.9|4.6|4.6|2.9,2.43|5.99|13.4|4.72|2.29
coffee|oil|paper_towels|bagel,3.9|4.5|1.8|1.4,3.91|1.77|4.56|1.86
rice|cereal|shampoo|paper_towels|beef|banana|vegetables,1.9|2.6|4.6|1.7|2.6|2.1|3.0,5.77|5.42|8.23|8.39|11.16|3.69|3.78
paper_towels|potato|ham|cereal|muffin,1.9|3.0|3.9|2.6|4.7,5.32|2.93|5.09|4.28|3.11
water|wine|toilet_paper|nuts|turkey|ham|olives,4.5|2.7|3.4|3.8|4.9|3.2|2.4,1.06|9.01|6.56|2.11|10.75|5.83|5.6
hummus|cookies|milk|pizza|apple,3.7|3.8|1.3|2.9|2.5,7.3|2.77|7.46|5.96|1.72
olives|apple|crackers|dessert|nuts|orange|tea,4.3|4.8|4.7|4.4|1.3|4.6|1.0,5.68|3.73|5.55|8.34|3.55|2.15|5.63
bread|crackers|potato|cheese,3.0|4.1|2.2|3.4,4.7|4.83|2.61|4.08
coffee|vinegar|salmon|ham|chicken,3.3|4.7|1.1|3.2|4.9,2.43|4.52|10.65|4.67|10.25
pizza|beef|detergent|paper_towels,2.2|1.2|4.6|2.0,5.27|11.22|9.14|5.86
nuts|chicken|cereal|turkey|salt,1.8|1.0|1.0|1.6|2.8,2.1|13.09|1.82|6.05|1.76
dessert|apple|rice|wine,2.0|4.0|1.8|4.7,4.55|3.76|6.96|10.43
vinegar|oil|hummus|pretzels|cake|flour|salt,1.3|1.9|2.3|3.8|3.7|1.6|1.1,4.28|6.41|5.85|6.12|4.22|2.34|5.24
croissant|candy|pork|flour,2.0|1.3|3.0|1.7,2.25|6.03|11.23|6.47
carrot|juice|tomato|bread|vegetables|turkey|nuts,4.5|4.0|2.5|4.0|1.8|4.3|4.4,2.4|9.32|1.71|5.31|8.28|9.81|6.06
cake|potato|shampoo|rice|cheese|olives|ham|lettuce,4.7|1.9|3.6|4.4|1.9|4.9|3.5|2.1,4.22|2.99|5.29|6.77|7.88|8.52|9.28|3.95
pretzels|chocolate|pasta|chips|salmon|toilet_paper,3.2|3.9|4.4|2.2|3.6|4.9,5.78|6.8|2.97|5.74|7.2|5.34
detergent|dinner|butter|flour,1.6|2.2|2.2|1.2,10.31|8.27|7.88|2.54
berries|bread|beer|wine|lettuce,1.2|2.5|1.9|3.0|1.1,4.22|5.18|6.08|10.24|3.77
ham|soap|salmon|cheese|vegetables|ice_cream|dinner,2.5|4.3|3.9|4.3|1.5|2.5|2.6,8.07|7.34|11.25|3.36|3.02|7.61|8.07
pasta|berries|wine|detergent|beer|cake,3.3|3.4|4.8|4.7|1.3|4.4,1.68|3.1|10.81|10.39|11.87|3.5
cereal|dinner|soap|soda|tomato|turkey_slices,4.7|4.5|4.8|1.6|2.8|2.5,2.14|5.95|10.66|5.64|3.44|5.46
apple|butter|hummus|pork|carrot,2.8|2.1|3.0|2.5|2.3,1.15|4.27|4.44|13.55|3.1
pasta|water|tuna|soap|cream|dinner|hummus,3.4|4.2|3.9|2.4|1.5|3.5|2.2,4.17|6.62|6.03|7.61|4.26|4.94|5.42
beef|toothpaste|candy|berries|flour,3.7|3.8|3.0|4.1|3.9,12.97|7.86|3.68|7.16|3.97
tomato|bread|vinegar|lettuce|pretzels|nuts|pork|cake,2.9|1.9|3.6|1.5|2.8|1.9|1.3|1.9,2.22|3.52|7.33|3.4|5.52|5.71|7.69|2.11
salmon|chocolate|olives|rice|banana|lettuce,1.3|3.3|3.2|4.0|3.4|3.3,10.61|3.19|9.02|4.03|2.74|1.53
hummus|cheese|vinegar|soap|paper_towels|dinner,1.0|1.9|4.5|4.7|3.7|3.8,8.7|7.85|1.85|7.76|5.32|6.67
cream|flour|water|coffee|tomato|beef|nuts|crackers,3.4|1.7|4.5|2.1|2.1|1.0|3.1|1.3,7.48|3.4|4.32|12.0|3.92|6.25|4.66|3.52
bread|beer|juice|muffin,1.4|4.2|2.7|1.3,1.59|6.52|3.32|3.9
vegetables|dinner|vinegar|coffee|crackers|ice_cream|dessert|lettuce,4.3|4.8|4.6|4.9|5.0|3.1|1.6|2.3,3.15|9.09|7.93|8.63|4.87|6.62|3.67|3.36
yogurt|orange|milk|detergent|rice|salmon|dinner,1.6|1.7|1.7|3.4|3.6|4.2|4.7,4.34|2.5|2.22|10.42|2.26|6.65|3.43
water|nuts|orange|coffee|milk,1.5|4.4|4.3|2.7|2.0,4.7|4.11|2.82|3.29|3.3
cream|yogurt|salmon|crackers|turkey|dessert,1.2|2.0|2.7|4.8|4.5|1.3,4.22|7.6|13.01|6.78|14.51|6.76
tea|tomato|berries|bread|ham|beer|yogurt,1.4|2.4|1.2|3.7|2.9|4.1|3.8,7.95|3.03|5.49|3.31|9.32|5.34|7.99
pork|crackers|chicken|chocolate|soap,4.6|3.0|3.7|1.7|4.9,7.95|2.32|9.36|4.17|4.44
banana|juice|vegetables|potato|pork|bread|berries,1.1|1.9|3.9|2.0|3.6|2.8|3.5,2.01|1.8|8.62|3.81|14.38|3.41|8.23
chicken|lettuce|hummus|paper_towels,3.4|1.2|3.1|3.9,9.98|3.97|7.37|9.75
beef|pasta|carrot|oil|milk,2.9|2.7|4.5|2.5|2.1,7.14|5.02|3.24|2.69|5.05
cookies|ice_cream|water|potato|milk|toothpaste,2.5|4.6|1.6|4.8|4.2|3.0,2.76|6.18|1.92|1.49|7.95|7.9
hummus|paper_towels|cheese|croissant|soda,4.9|1.1|4.4|4.4|1.6,5.63|6.52|2.34|3.16|7.16
soda|shampoo|cake|muffin|milk|chocolate,2.4|3.3|1.8|3.7|2.6|4.5,6.36|11.34|5.89|4.55|4.55|6.76
muffin|cake|dessert|salmon|toilet_paper|milk|cookies|tomato,4.3|1.9|1.4|4.2|2.3|3.6|4.4|4.7,3.21|4.51|6.4|11.64|7.77|7.58|2.22|3.26
tea|bread|pizza|toothpaste|chips,4.6|1.2|3.6|3.5|1.3,1.62|2.97|3.13|11.99|4.76
salmon|butter|flour|pasta|berries,1.1|3.6|2.1|2.1|4.4,11.16|6.8|5.36|6.46|6.25
shampoo|muffin|olives|milk,3.7|4.1|3.3|1.2,6.62|4.6|9.86|6.67
dessert|banana|toilet_paper|berries,1.7|3.7|4.4|1.4,4.88|3.56|6.26|8.84
wine|ice_cream|berries|pasta|candy|flour|toothpaste,2.0|2.8|1.8|1.3|2.0|3.1|1.6,10.46|3.26|6.09|5.82|3.06|2.02|6.38
butter|berries|pizza|pasta|shampoo,3.8|3.1|4.8|3.0|1.1,3.59|7.67|4.74|2.24|5.21
cake|wine|pork|beef|vinegar,3.3|2.5|2.3|3.6|4.5,2.96|2.84|5.64|13.18|4.58
pork|bread|oil|beef|toothpaste|butter,3.4|2.3|2.1|3.9|4.2|5.0,10.64|3.84|7.64|11.28|8.73|7.59
rice|pasta|nuts|muffin|salt|cheese|apple|coffee,4.6|4.5|3.1|3.6|2.8|3.2|4.6|4.6,4.49|3.41|4.72|5.42|6.47|7.36|3.21|1.79
cheese|flour|dinner|detergent|banana|tuna,1.4|2.7|3.0|1.9|1.5|3.5,7.78|4.32|5.31|5.0|2.74|9.07
beer|olives|cheese|pasta|bread|cereal|berries,1.2|2.2|2.1|3.9|4.5|1.4|4.3,7.33|4.79|6.1|7.0|5.04|3.87|5.27
chocolate|juice|chips|muffin|flour|dinner|soap,1.6|2.9|1.5|3.0|2.0|4.0|2.6,2.55|3.14|3.86|4.0|3.97|4.26|11.68
butter|cake|nuts|oil,3.3|2.1|4.8|2.8,5.85|4.03|6.28|4.59
hummus|olives|apple|cheese|turkey|beer,1.9|3.4|2.1|4.1|4.7|4.6,8.36|7.25|3.05|4.93|5.52|9.55
ham|ice_cream|oil|milk|lettuce|soda,2.4|2.2|4.2|4.8|1.2|1.8,9.11|5.28|1.75|4.73|3.47|2.0
berries|turkey|yogurt|olives,5.0|2.2|1.1|2.5,6.81|12.79|7.86|4.51
chips|turkey|toilet_paper|dessert|water|bread|hummus|salt,2.2|2.0|3.8|4.2|4.8|3.9|1.9|4.0,6.66|13.07|6.47|3.15|6.39|2.63|7.86|3.4
paper_towels|sugar|salmon|pizza|onion,2.8|2.1|4.9|4.5|2.7,11.71|2.42|13.3|5.9|1.74
cheese|bagel|pretzels|crackers,2.1|1.1|2.6|3.1,3.58|4.08|2.37|6.83
paper_towels|coffee|turkey|cereal|rice,2.3|3.4|3.0|4.8|1.6,7.95|3.2|14.07|6.63|3.07
dessert|bread|beef|banana|bagel|milk|salami,2.6|4.6|4.2|1.1|3.2|4.4|4.6,5.29|3.44|7.83|2.34|3.46|2.8|5.95
sugar|pizza|cereal|carrot|pork,4.3|1.8|3.1|1.7|1.4,7.87|6.5|6.61|3.53|5.04
cookies|muffin|beef|ice_cream|vinegar|soap,2.2|2.3|3.5|4.8|2.3|1.9,2.31|1.98|14.34|3.45|6.28|9.07
apple|oil|berries|butter,4.5|4.2|2.4|2.6,2.06|2.52|3.99|2.6
flour|oil|salt|chicken|hummus,2.1|2.4|2.0|4.4|3.5,4.71|1.51|7.83|7.02|7.58
onion|detergent|flour|soda|beef|pizza|orange,2.0|1.6|1.1|2.3|1.5|4.5|1.9,3.77|11.87|5.34|5.9|6.16|4.61|2.24
shampoo|pretzels|chips|salami|pork|flour|juice,2.7|4.3|1.9|1.0|4.5|3.6|4.9,8.41|4.71|3.29|6.71|10.02|1.78|7.44
hummus|carrot|chips|bagel|ham|sugar|tea|toothpaste,3.6|3.2|5.0|3.6|4.7|2.5|3.9|2.4,7.34|3.34|2.91|1.98|5.37|6.89|3.56|6.87
soap|salmon|tomato|cereal|pizza,4.3|4.4|4.9|2.2|1.6,4.07|13.57|3.61|1.93|9.66
bread|cookies|carrot|coffee|soap|tea,4.8|4.4|1.1|1.3|3.4|3.6,2.61|5.64|2.01|9.49|5.48|4.43
tomato|toothpaste|banana|potato|soda|cheese|orange,4.3|1.7|4.8|2.8|4.7|2.4|3.5,3.44|9.74|2.21|1.51|9.15|4.82|1.0
turkey_slices|rice|milk|chocolate|oil|apple|berries|paper_towels,3.9|3.7|4.1|4.2|2.2|3.9|3.7|4.1,5.44|5.18|2.16|2.78|5.9|1.45|6.69|3.6
flour|lettuce|salmon|berries|salami,1.8|2.5|2.5|4.9|1.5,4.22|1.8|12.54|5.66|5.16
soda|vinegar|cookies|toilet_paper|candy,3.7|4.5|2.0|2.0|1.2,3.69|6.55|4.5|3.15|4.56
cake|turkey|beer|toilet_paper|olives|vinegar|water,1.7|3.8|2.6|4.2|3.0|1.3|1.5,1.8|11.84|3.41|6.33|4.76|4.34|10.66
bagel|toothpaste|sugar|salmon|apple|pizza|dessert,1.7|1.5|2.3|1.8|4.1|1.4|3.5,2.1|3.99|7.87|7.8|2.95|8.98|8.64
yogurt|carrot|croissant|pork,1.1|2.0|2.3|2.7,3.33|3.88|1.92|9.61
banana|butter|beef|chicken|dinner|yogurt|pork,3.3|3.0|2.7|3.7|4.5|1.9|4.9,3.7|7.23|8.4|14.01|4.92|2.47|11.87
salmon|croissant|cheese|apple|bread,4.1|4.7|1.8|4.4|3.1,14.55|2.15|3.26|2.2|1.78
shampoo|salami|carrot|salt|beer,1.6|2.0|2.6|3.1|3.6,10.68|4.03|2.92|3.91|1.46
sugar|banana|cookies|paper_towels|bagel|beer|lettuce|soda,3.9|3.9|4.0|2.4|4.2|1.7|2.3|1.1,3.57|3.96|5.65|5.1|3.62|3.49|2.51|6.91
cream|rice|sugar|bread,2.9|2.8|3.5|4.6,2.48|3.8|1.71|5.93
cheese|salt|chips|tomato,2.4|2.6|1.6|4.8,7.9|1.9|3.31|1.82
wine|croissant|salt|bread,4.6|2.2|1.1|1.5,6.02|1.91|3.14|2.37
orange|chocolate|pasta|tea|juice,4.2|4.7|2.7|1.5|1.2,1.3|6.92|3.22|1.33|3.96
onion|berries|crackers|orange|tea|hummus,2.1|4.3|1.6|1.2|2.8|4.4,3.78|5.9|2.78|1.11|6.9|5.32
coffee|bagel|pretzels|paper_towels,2.7|4.6|3.6|1.1,10.58|3.55|2.76|10.27
potato|hummus|cookies|ice_cream|dessert|water|rice,4.6|4.3|1.3|4.0|2.2|4.9|2.5,2.56|5.03|4.02|3.06|5.4|10.74|4.32
toilet_paper|vinegar|tea|berries,1.9|3.4|3.9|2.7,7.84|2.59|10.85|7.47
ice_cream|onion|toothpaste|soda|muffin|tea|detergent,2.7|4.2|4.2|3.6|3.7|1.4|4.5,3.42|2.77|3.5|3.59|5.33|2.34|5.18
chicken|potato|toilet_paper|tea|carrot|muffin,4.3|1.4|4.9|3.5|3.7|1.3,13.46|2.79|11.49|8.7|3.02|1.55
vinegar|sugar|onion|oil|paper_towels|toilet_paper|toothpaste,2.2|2.1|4.5|2.1|1.8|4.7|4.7,7.85|4.19|1.86|1.71|9.06|5.65|9.53
butter|detergent|cake|nuts,2.5|1.7|1.2|4.4,6.72|4.21|4.05|5.11
cream|apple|paper_towels|salt|pretzels|cheese,3.5|3.8|2.2|2.1|1.2|4.2,2.58|3.91|6.83|6.21|4.61|2.47
soda|muffin|tea|chocolate,2.6|3.6|1.9|1.3,10.4|2.76|9.08|3.33
chips|candy|coffee|banana,4.5|3.1|3.0|2.1,6.2|5.7|10.33|1.7
vinegar|sugar|cereal|tuna|dessert,4.2|1.1|1.4|3.6|1.4,4.32|4.67|2.74|13.86|7.14
ice_cream|apple|pizza|paper_towels|lettuce|turkey_slices,2.6|4.2|3.0|1.8|1.3|3.7,5.76|2.19|4.63|5.93|1.59|8.94
vegetables|pizza|ice_cream|wine|salami|coffee|salt,2.3|2.0|3.3|4.8|4.0|4.6|2.9,5.6|8.41|6.06|11.47|7.55|9.57|5.92
rice|carrot|sugar|candy|toilet_paper|vinegar|lettuce|pasta,3.1|4.0|2.0|1.7|3.9|4.0|4.9|1.1,1.8|3.03|7.25|2.78|9.07|7.39|2.05|4.97
beer|chicken|pasta|toothpaste|cookies|lettuce|oil,3.4|3.3|2.3|1.2|4.0|3.0|1.8,1.03|10.01|4.3|10.02|5.17|3.83|2.19
pretzels|pasta|toothpaste|banana|shampoo|pizza,3.9|1.2|1.1|3.3|2.0|1.2,5.9|2.2|8.72|2.44|5.46|9.92
potato|flour|turkey_slices|toothpaste|chips,2.8|4.4|2.4|3.2|1.2,2.11|5.31|8.23|8.34|2.58
banana|chips|olives|ham|chicken|dinner|tea|pasta,2.4|2.8|3.1|4.0|4.3|2.9|4.3|1.9,2.21|2.75|5.78|7.3|10.26|5.03|7.83|2.37
toothpaste|toilet_paper|candy|pasta|vegetables,3.8|1.7|1.3|1.0|3.8,7.36|6.04|4.8|6.4|9.21
sugar|salmon|rice|turkey_slices|potato|tuna,3.1|2.3|2.2|3.3|1.4|2.5,7.5|13.44|6.35|8.09|1.57|5.67
nuts|crackers|cereal|tea|wine|croissant,2.2|1.8|4.6|4.0|3.9|1.7,5.6|6.8|2.91|1.61|1.28|4.61
chocolate|pasta|bread|banana|chicken|ham|candy,2.6|1.6|1.3|2.6|3.2|2.7|1.2,3.21|7.38|5.09|2.77|10.29|6.87|6.88
tomato|candy|salami|ice_cream,1.5|3.8|4.8|1.3,1.08|4.25|6.89|6.22
soap|cheese|tomato|water,4.3|4.0|2.1|2.1,6.02|4.69|3.06|5.92
tuna|cream|coffee|toilet_paper|bagel|turkey_slices,4.6|1.8|3.3|1.6|3.2|2.8,5.72|7.28|3.07|8.43|5.01|7.04
vinegar|juice|paper_towels|beef|sugar|cookies|turkey_slices,4.0|4.9|4.4|2.2|4.2|4.0|1.8,5.27|2.73|11.33|12.0|4.61|1.67|5.68
tuna|turkey_slices|tea|cereal,1.4|1.9|4.0|3.3,12.45|4.79|5.64|7.58
dinner|wine|chocolate|butter,3.9|2.2|1.0|4.2,4.53|3.64|2.8|3.74
potato|carrot|cake|toilet_paper|butter|turkey_slices,3.4|2.8|1.8|3.1|1.9|1.2,2.95|2.38|5.03|7.17|7.85|7.9
berries|salt|carrot|chips|toothpaste|rice|pork,1.2|4.8|1.7|2.0|4.6|3.9|1.3,9.39|3.04|1.69|6.38|8.57|5.15|13.82
yogurt|water|pretzels|tuna|ham,1.5|4.0|1.9|3.8|3.5,7.3|7.88|4.52|10.87|8.15
lettuce|soda|water|olives|beef|cookies,3.1|4.8|3.4|3.7|4.6|1.6,1.89|10.33|10.62|4.55|6.69|5.06
vinegar|candy|coffee|nuts|onion|ham,3.6|4.5|3.1|2.5|3.8|2.0,5.97|5.18|3.02|6.77|2.45|8.29
dessert|cookies|water|butter|salt|dinner,4.7|2.5|4.9|2.7|1.3|1.4,4.36|4.47|3.78|4.69|5.53|7.84
soda|chicken|cereal|orange,4.4|1.6|2.4|4.5,9.87|11.02|2.26|3.99
